date,location,cases_total,cases_active,cases_recovered,deaths
2021/03/07,Abbottsfield,597,4.0,583.0,10.0
2020/09/20,Abbottsfield,50,15.0,34.0,1.0
2021/01/04,Abbottsfield,527,64.0,452.0,11.0
2020/10/12,Abbottsfield,94,32.0,61.0,1.0
2020/11/18,Abbottsfield,186,36.0,148.0,2.0
2021/01/06,Abbottsfield,530,53.0,466.0,11.0
2021/01/21,Abbottsfield,572,42.0,520.0,10.0
2020/10/06,Abbottsfield,71,13.0,57.0,1.0
2020/12/18,Abbottsfield,444,108.0,329.0,7.0
2020/11/23,Abbottsfield,225,58.0,164.0,3.0
2020/11/25,Abbottsfield,246,75.0,168.0,3.0
2021/05/04,Abbottsfield,719,51.0,658.0,10.0
2020/11/16,Abbottsfield,181,40.0,139.0,2.0
2021/02/07,Abbottsfield,589,14.0,565.0,10.0
2021/04/11,Abbottsfield,641,38.0,593.0,10.0
2020/08/23,Abbottsfield,26,10.0,15.0,1.0
2021/04/10,Abbottsfield,640,38.0,592.0,10.0
2021/05/03,Abbottsfield,715,55.0,650.0,10.0
2021/02/16,Abbottsfield,591,12.0,569.0,10.0
2021/04/19,Abbottsfield,659,43.0,606.0,10.0
2021/02/04,Abbottsfield,587,16.0,561.0,10.0
2020/12/02,Abbottsfield,308,110.0,194.0,4.0
2020/10/13,Abbottsfield,91,27.0,63.0,1.0
2020/11/20,Abbottsfield,196,40.0,154.0,2.0
2020/08/19,Abbottsfield,26,10.0,15.0,1.0
2020/12/04,Abbottsfield,330,111.0,215.0,4.0
2021/03/14,Abbottsfield,596,4.0,582.0,10.0
2021/02/18,Abbottsfield,589,13.0,566.0,10.0
2020/10/28,Abbottsfield,118,19.0,98.0,1.0
2021/01/29,Abbottsfield,583,28.0,545.0,10.0
2021/04/08,Abbottsfield,633,31.0,592.0,10.0
2020/09/02,Abbottsfield,31,3.0,27.0,1.0
2021/02/13,Abbottsfield,588,11.0,567.0,10.0
2021/05/13,Abbottsfield,731,27.0,694.0,10.0
2020/12/16,Abbottsfield,426,99.0,321.0,6.0
2021/01/07,Abbottsfield,534,53.0,470.0,11.0
2021/02/25,Abbottsfield,589,6.0,573.0,10.0
2021/01/09,Abbottsfield,542,58.0,474.0,10.0
2020/10/22,Abbottsfield,113,25.0,87.0,1.0
2021/05/17,Abbottsfield,750,35.0,705.0,10.0
2021/03/13,Abbottsfield,594,3.0,581.0,10.0
2021/05/16,Abbottsfield,735,23.0,702.0,10.0
2021/03/08,Abbottsfield,598,5.0,583.0,10.0
2021/03/10,Abbottsfield,597,4.0,583.0,10.0
2021/05/15,Abbottsfield,735,23.0,702.0,10.0
2020/10/15,Abbottsfield,97,26.0,70.0,1.0
2021/05/30,Abbottsfield,781,34.0,737.0,10.0
2020/12/28,Abbottsfield,512,100.0,401.0,11.0
2021/03/09,Abbottsfield,597,4.0,583.0,10.0
2020/11/22,Abbottsfield,225,61.0,162.0,2.0
2020/11/27,Abbottsfield,259,80.0,175.0,4.0
2021/02/22,Abbottsfield,589,8.0,571.0,10.0
2020/11/09,Abbottsfield,159,41.0,117.0,1.0
2020/10/19,Abbottsfield,104,25.0,78.0,1.0
2021/01/16,Abbottsfield,554,41.0,503.0,10.0
2021/04/09,Abbottsfield,636,34.0,592.0,10.0
2020/09/17,Abbottsfield,44,10.0,33.0,1.0
2021/04/17,Abbottsfield,652,41.0,601.0,10.0
2021/01/05,Abbottsfield,527,58.0,458.0,11.0
2020/12/01,Abbottsfield,293,98.0,191.0,4.0
2020/08/16,Abbottsfield,18,2.0,15.0,1.0
2020/11/02,Abbottsfield,134,25.0,108.0,1.0
2021/05/06,Abbottsfield,722,46.0,666.0,10.0
2020/12/05,Abbottsfield,337,113.0,220.0,4.0
2021/02/23,Abbottsfield,589,6.0,573.0,10.0
2021/03/22,Abbottsfield,602,9.0,583.0,10.0
2021/05/14,Abbottsfield,731,24.0,697.0,10.0
2021/01/22,Abbottsfield,574,42.0,522.0,10.0
2020/11/03,Abbottsfield,139,27.0,111.0,1.0
2020/12/27,Abbottsfield,500,97.0,392.0,11.0
2021/01/30,Abbottsfield,585,29.0,546.0,10.0
2021/04/15,Abbottsfield,645,38.0,597.0,10.0
2020/09/09,Abbottsfield,35,3.0,31.0,1.0
2020/12/14,Abbottsfield,408,110.0,293.0,5.0
2021/05/18,Abbottsfield,754,36.0,708.0,10.0
2021/01/20,Abbottsfield,568,43.0,515.0,10.0
2021/01/17,Abbottsfield,554,39.0,505.0,10.0
2021/05/28,Abbottsfield,778,45.0,723.0,10.0
2020/08/25,Abbottsfield,29,10.0,18.0,1.0
2020/09/27,Abbottsfield,58,17.0,40.0,1.0
2021/03/28,Abbottsfield,602,8.0,584.0,10.0
2020/12/22,Abbottsfield,478,118.0,350.0,10.0
2020/09/23,Abbottsfield,57,20.0,36.0,1.0
2020/12/07,Abbottsfield,347,107.0,236.0,4.0
2020/11/12,Abbottsfield,171,43.0,127.0,1.0
2021/04/18,Abbottsfield,653,40.0,603.0,10.0
2021/01/15,Abbottsfield,553,42.0,501.0,10.0
2020/11/29,Abbottsfield,275,92.0,179.0,4.0
2021/02/17,Abbottsfield,588,12.0,566.0,10.0
2021/05/26,Abbottsfield,773,44.0,719.0,10.0
2020/09/03,Abbottsfield,32,4.0,27.0,1.0
2020/09/13,Abbottsfield,39,6.0,32.0,1.0
2020/09/07,Abbottsfield,35,5.0,29.0,1.0
2020/11/30,Abbottsfield,283,98.0,181.0,4.0
2021/02/08,Abbottsfield,589,14.0,565.0,10.0
2021/03/25,Abbottsfield,602,8.0,584.0,10.0
2021/05/05,Abbottsfield,719,48.0,661.0,10.0
2021/05/22,Abbottsfield,760,33.0,717.0,10.0
2021/01/08,Abbottsfield,542,61.0,470.0,11.0
2021/02/24,Abbottsfield,590,7.0,573.0,10.0
2020/12/13,Abbottsfield,403,113.0,285.0,5.0
2021/05/07,Abbottsfield,724,44.0,670.0,10.0
2020/09/14,Abbottsfield,41,8.0,32.0,1.0
2020/12/21,Abbottsfield,473,120.0,343.0,10.0
2021/03/16,Abbottsfield,595,4.0,581.0,10.0
2020/12/06,Abbottsfield,338,108.0,226.0,4.0
2021/05/12,Abbottsfield,730,37.0,683.0,10.0
2021/03/30,Abbottsfield,603,8.0,585.0,10.0
2021/02/11,Abbottsfield,588,13.0,565.0,10.0
2020/10/04,Abbottsfield,65,10.0,54.0,1.0
2021/04/14,Abbottsfield,645,38.0,597.0,10.0
2020/09/01,Abbottsfield,31,6.0,24.0,1.0
2021/02/12,Abbottsfield,588,11.0,567.0,10.0
2021/01/18,Abbottsfield,556,40.0,506.0,10.0
2021/05/10,Abbottsfield,727,38.0,679.0,10.0
2021/05/09,Abbottsfield,726,42.0,674.0,10.0
2021/01/25,Abbottsfield,583,41.0,532.0,10.0
2021/01/23,Abbottsfield,574,41.0,523.0,10.0
2021/04/24,Abbottsfield,681,40.0,631.0,10.0
2021/01/27,Abbottsfield,584,33.0,541.0,10.0
2021/01/31,Abbottsfield,585,28.0,547.0,10.0
2020/09/28,Abbottsfield,58,14.0,43.0,1.0
2021/02/19,Abbottsfield,589,12.0,567.0,10.0
2021/04/28,Abbottsfield,691,45.0,636.0,10.0
2020/10/07,Abbottsfield,81,22.0,58.0,1.0
2021/04/13,Abbottsfield,643,39.0,594.0,10.0
2020/09/21,Abbottsfield,53,17.0,35.0,1.0
2021/01/13,Abbottsfield,546,38.0,498.0,10.0
2021/02/10,Abbottsfield,588,13.0,565.0,10.0
2020/09/29,Abbottsfield,58,14.0,43.0,1.0
2020/09/08,Abbottsfield,35,3.0,31.0,1.0
2021/01/11,Abbottsfield,545,45.0,490.0,10.0
2020/10/08,Abbottsfield,86,26.0,59.0,1.0
2020/10/25,Abbottsfield,114,22.0,91.0,1.0
2021/01/03,Abbottsfield,525,66.0,448.0,11.0
2021/02/28,Abbottsfield,588,4.0,574.0,10.0
2021/05/27,Abbottsfield,774,44.0,720.0,10.0
2020/12/11,Abbottsfield,381,106.0,270.0,5.0
2020/12/20,Abbottsfield,466,118.0,338.0,10.0
2020/11/26,Abbottsfield,251,76.0,171.0,4.0
2020/08/20,Abbottsfield,26,10.0,15.0,1.0
2021/02/20,Abbottsfield,589,12.0,567.0,10.0
2020/09/24,Abbottsfield,57,19.0,37.0,1.0
2020/10/26,Abbottsfield,115,22.0,92.0,1.0
2021/04/04,Abbottsfield,611,10.0,591.0,10.0
2021/03/18,Abbottsfield,597,6.0,581.0,10.0
2021/03/02,Abbottsfield,589,4.0,575.0,10.0
2021/05/24,Abbottsfield,766,39.0,717.0,10.0
2020/08/18,Abbottsfield,26,10.0,15.0,1.0
2020/12/19,Abbottsfield,458,117.0,333.0,8.0
2021/03/24,Abbottsfield,602,8.0,584.0,10.0
2020/12/10,Abbottsfield,374,107.0,262.0,5.0
2021/04/27,Abbottsfield,687,43.0,634.0,10.0
2020/10/29,Abbottsfield,119,20.0,98.0,1.0
2020/11/17,Abbottsfield,181,34.0,145.0,2.0
2021/04/26,Abbottsfield,684,42.0,632.0,10.0
2020/10/27,Abbottsfield,116,18.0,97.0,1.0
2020/12/03,Abbottsfield,318,112.0,202.0,4.0
2020/11/15,Abbottsfield,179,48.0,130.0,1.0
2020/08/17,Abbottsfield,24,8.0,15.0,1.0
2020/11/21,Abbottsfield,204,45.0,157.0,2.0
2021/01/12,Abbottsfield,546,43.0,493.0,10.0
2020/11/28,Abbottsfield,265,84.0,177.0,4.0
2021/03/11,Abbottsfield,597,4.0,583.0,10.0
2021/05/29,Abbottsfield,779,36.0,733.0,10.0
2020/10/18,Abbottsfield,102,24.0,77.0,1.0
2020/09/30,Abbottsfield,60,10.0,49.0,1.0
2021/02/05,Abbottsfield,587,13.0,564.0,10.0
2021/02/01,Abbottsfield,587,26.0,551.0,10.0
2020/09/16,Abbottsfield,43,9.0,33.0,1.0
2021/03/03,Abbottsfield,589,3.0,576.0,10.0
2020/11/19,Abbottsfield,189,34.0,153.0,2.0
2021/03/01,Abbottsfield,588,3.0,575.0,10.0
2020/10/01,Abbottsfield,63,13.0,49.0,1.0
2020/08/26,Abbottsfield,30,11.0,18.0,1.0
2020/12/09,Abbottsfield,362,104.0,254.0,4.0
2020/11/24,Abbottsfield,242,72.0,167.0,3.0
2021/02/09,Abbottsfield,589,13.0,566.0,10.0
2021/03/26,Abbottsfield,603,9.0,584.0,10.0
2021/02/15,Abbottsfield,590,11.0,569.0,10.0
2021/05/23,Abbottsfield,764,37.0,717.0,10.0
2021/05/08,Abbottsfield,726,45.0,671.0,10.0
2020/12/15,Abbottsfield,415,106.0,304.0,5.0
2020/08/24,Abbottsfield,29,11.0,17.0,1.0
2020/08/31,Abbottsfield,31,7.0,23.0,1.0
2021/02/02,Abbottsfield,587,21.0,556.0,10.0
2020/10/05,Abbottsfield,68,11.0,56.0,1.0
2021/05/21,Abbottsfield,759,34.0,715.0,10.0
2020/08/13,Abbottsfield,19,4.0,14.0,1.0
2020/12/29,Abbottsfield,516,93.0,412.0,11.0
2021/01/14,Abbottsfield,549,38.0,501.0,10.0
2021/05/19,Abbottsfield,758,36.0,712.0,10.0
2020/09/15,Abbottsfield,41,8.0,32.0,1.0
2021/01/10,Abbottsfield,543,50.0,483.0,10.0
2021/05/02,Abbottsfield,713,56.0,647.0,10.0
2021/03/31,Abbottsfield,604,9.0,585.0,10.0
2021/04/21,Abbottsfield,670,37.0,623.0,10.0
2021/02/21,Abbottsfield,588,10.0,568.0,10.0
2021/05/11,Abbottsfield,729,39.0,680.0,10.0
2021/02/03,Abbottsfield,587,17.0,560.0,10.0
2021/03/05,Abbottsfield,593,4.0,579.0,10.0
2021/02/14,Abbottsfield,589,12.0,567.0,10.0
2021/01/28,Abbottsfield,583,28.0,545.0,10.0
2021/02/26,Abbottsfield,587,4.0,573.0,10.0
2021/01/24,Abbottsfield,583,43.0,530.0,10.0
2020/10/14,Abbottsfield,94,30.0,63.0,1.0
2020/12/12,Abbottsfield,391,107.0,279.0,5.0
2021/01/26,Abbottsfield,583,38.0,535.0,10.0
2021/03/17,Abbottsfield,595,4.0,581.0,10.0
2021/01/19,Abbottsfield,560,38.0,512.0,10.0
2021/05/20,Abbottsfield,757,33.0,714.0,10.0
2021/05/25,Abbottsfield,769,42.0,717.0,10.0
2021/03/20,Abbottsfield,602,9.0,583.0,10.0
2020/10/20,Abbottsfield,107,24.0,82.0,1.0
2021/03/12,Abbottsfield,594,4.0,580.0,10.0
2020/09/22,Abbottsfield,54,19.0,34.0,1.0
2020/12/17,Abbottsfield,437,104.0,327.0,6.0
2020/11/08,Abbottsfield,155,38.0,116.0,1.0
2021/04/22,Abbottsfield,672,38.0,624.0,10.0
2021/03/27,Abbottsfield,604,9.0,585.0,10.0
2021/02/27,Abbottsfield,587,4.0,573.0,10.0
2021/03/04,Abbottsfield,591,3.0,578.0,10.0
2021/05/01,Abbottsfield,709,55.0,644.0,10.0
2020/12/08,Abbottsfield,355,106.0,245.0,4.0
2020/08/30,Abbottsfield,31,7.0,23.0,1.0
2020/08/27,Abbottsfield,30,9.0,20.0,1.0
2020/09/10,Abbottsfield,35,2.0,32.0,1.0
2020/11/11,Abbottsfield,167,40.0,126.0,1.0
2021/04/06,Abbottsfield,620,19.0,591.0,10.0
2020/10/21,Abbottsfield,109,26.0,82.0,1.0
2021/02/06,Abbottsfield,588,13.0,565.0,10.0
2020/06/01,Bonnie Doon,33,2.0,31.0,0.0
2020/07/01,Bonnie Doon,50,8.0,42.0,0.0
2020/04/09,Bonnie Doon,28,19.0,9.0,0.0
2020/04/19,Bonnie Doon,29,4.0,25.0,0.0
2020/04/18,Bonnie Doon,29,4.0,25.0,0.0
2020/08/11,Bonnie Doon,77,12.0,65.0,0.0
2020/05/15,Bonnie Doon,32,3.0,29.0,0.0
2020/04/14,Bonnie Doon,29,8.0,21.0,0.0
2020/05/31,Bonnie Doon,33,4.0,29.0,0.0
2020/07/02,Bonnie Doon,49,6.0,43.0,0.0
2020/06/19,Bonnie Doon,42,9.0,33.0,0.0
2020/06/21,Bonnie Doon,44,7.0,37.0,0.0
2020/06/20,Bonnie Doon,43,8.0,35.0,0.0
2020/06/04,Bonnie Doon,33,1.0,32.0,0.0
2020/07/19,Bonnie Doon,52,4.0,48.0,0.0
2020/07/20,Bonnie Doon,52,4.0,48.0,0.0
2020/03/20,Bonnie Doon,0,,,
2020/04/20,Bonnie Doon,29,3.0,26.0,0.0
2020/06/08,Bonnie Doon,35,4.0,31.0,0.0
2020/06/02,Bonnie Doon,33,2.0,31.0,0.0
2020/04/11,Bonnie Doon,29,13.0,16.0,0.0
2020/06/17,Bonnie Doon,40,9.0,31.0,0.0
2020/04/17,Bonnie Doon,29,5.0,24.0,0.0
2020/06/09,Bonnie Doon,37,6.0,31.0,0.0
2020/05/14,Bonnie Doon,32,3.0,29.0,0.0
2020/05/12,Bonnie Doon,32,5.0,27.0,0.0
2020/07/21,Bonnie Doon,53,4.0,49.0,0.0
2020/06/03,Bonnie Doon,33,1.0,32.0,0.0
2020/06/12,Bonnie Doon,38,7.0,31.0,0.0
2020/05/30,Bonnie Doon,33,4.0,29.0,0.0
2020/06/26,Bonnie Doon,46,8.0,38.0,0.0
2020/07/09,Bonnie Doon,48,2.0,46.0,0.0
2020/05/02,Bonnie Doon,33,6.0,27.0,0.0
2020/03/29,Bonnie Doon,8,,,
2020/06/10,Bonnie Doon,37,6.0,31.0,0.0
2020/06/16,Bonnie Doon,40,9.0,31.0,0.0
2020/06/18,Bonnie Doon,42,11.0,31.0,0.0
2020/05/07,Bonnie Doon,33,5.0,28.0,0.0
2020/06/15,Bonnie Doon,40,9.0,31.0,0.0
2020/05/27,Bonnie Doon,33,4.0,29.0,0.0
2020/05/22,Bonnie Doon,32,3.0,29.0,0.0
2020/06/29,Bonnie Doon,49,8.0,41.0,0.0
2020/07/30,Bonnie Doon,63,11.0,52.0,0.0
2020/05/10,Bonnie Doon,33,5.0,28.0,0.0
2020/08/09,Bonnie Doon,71,8.0,63.0,0.0
2020/08/10,Bonnie Doon,70,6.0,64.0,0.0
2020/06/23,Bonnie Doon,46,9.0,37.0,0.0
2020/07/15,Bonnie Doon,50,2.0,48.0,0.0
2020/05/03,Bonnie Doon,33,6.0,27.0,0.0
2020/06/05,Bonnie Doon,33,1.0,32.0,0.0
2020/05/28,Bonnie Doon,33,4.0,29.0,0.0
2020/03/26,Bonnie Doon,5,,,
2020/04/24,Bonnie Doon,31,4.0,27.0,0.0
2020/07/22,Bonnie Doon,52,3.0,49.0,0.0
2020/04/25,Bonnie Doon,31,4.0,27.0,0.0
2020/05/17,Bonnie Doon,32,3.0,29.0,0.0
2020/08/05,Bonnie Doon,71,12.0,59.0,0.0
2020/04/26,Bonnie Doon,31,4.0,27.0,0.0
2020/07/12,Bonnie Doon,50,3.0,47.0,0.0
2020/06/25,Bonnie Doon,46,8.0,38.0,0.0
2020/04/29,Bonnie Doon,32,5.0,27.0,0.0
2020/08/04,Bonnie Doon,71,13.0,58.0,0.0
2020/07/28,Bonnie Doon,61,10.0,51.0,0.0
2020/03/31,Bonnie Doon,11,,,
2020/05/24,Bonnie Doon,32,3.0,29.0,0.0
2020/06/11,Bonnie Doon,38,7.0,31.0,0.0
2020/08/06,Bonnie Doon,71,10.0,61.0,0.0
2020/05/18,Bonnie Doon,32,3.0,29.0,0.0
2020/07/06,Bonnie Doon,48,4.0,44.0,0.0
2020/05/01,Bonnie Doon,33,6.0,27.0,0.0
2020/05/25,Bonnie Doon,32,3.0,29.0,0.0
2020/05/23,Bonnie Doon,32,3.0,29.0,0.0
2020/03/24,Bonnie Doon,2,,,
2020/07/27,Bonnie Doon,60,10.0,50.0,0.0
2020/04/13,Bonnie Doon,29,9.0,20.0,0.0
2020/04/28,Bonnie Doon,32,5.0,27.0,0.0
2020/06/06,Bonnie Doon,34,2.0,32.0,0.0
2020/07/29,Bonnie Doon,62,11.0,51.0,0.0
2020/04/03,Bonnie Doon,20,,,
2020/06/24,Bonnie Doon,45,7.0,38.0,0.0
2020/07/13,Bonnie Doon,49,1.0,48.0,0.0
2020/07/23,Bonnie Doon,53,4.0,49.0,0.0
2020/05/26,Bonnie Doon,32,3.0,29.0,0.0
2020/06/14,Bonnie Doon,38,7.0,31.0,0.0
2020/05/21,Bonnie Doon,32,3.0,29.0,0.0
2020/05/09,Bonnie Doon,33,5.0,28.0,0.0
2020/06/27,Bonnie Doon,47,8.0,39.0,0.0
2020/06/13,Bonnie Doon,38,7.0,31.0,0.0
2020/05/04,Bonnie Doon,33,6.0,27.0,0.0
2020/06/28,Bonnie Doon,49,9.0,40.0,0.0
2020/07/16,Bonnie Doon,50,2.0,48.0,0.0
2020/05/19,Bonnie Doon,32,3.0,29.0,0.0
2020/05/20,Bonnie Doon,32,3.0,29.0,0.0
2020/06/22,Bonnie Doon,44,7.0,37.0,0.0
2020/04/23,Bonnie Doon,30,3.0,27.0,0.0
2020/07/05,Bonnie Doon,48,4.0,44.0,0.0
2020/05/16,Bonnie Doon,32,3.0,29.0,0.0
2020/03/22,Bonnie Doon,1,,,
2020/08/03,Bonnie Doon,68,14.0,54.0,0.0
2020/07/26,Bonnie Doon,60,11.0,49.0,0.0
2020/05/11,Bonnie Doon,33,5.0,28.0,0.0
2020/04/22,Bonnie Doon,30,3.0,27.0,0.0
2020/03/27,Bonnie Doon,6,,,
2020/07/08,Bonnie Doon,48,2.0,46.0,0.0
2020/07/07,Bonnie Doon,48,3.0,45.0,0.0
2020/08/12,Bonnie Doon,77,12.0,65.0,0.0
2020/05/29,Bonnie Doon,33,4.0,29.0,0.0
2020/05/06,Bonnie Doon,33,5.0,28.0,0.0
2020/04/12,Bonnie Doon,29,11.0,18.0,0.0
2021/02/18,Bonnie Doon,2662,54.0,2513.0,95.0
2021/04/08,Bonnie Doon,2940,137.0,2702.0,101.0
2021/01/06,Bonnie Doon,2320,293.0,1973.0,54.0
2021/04/19,Bonnie Doon,3121,216.0,2803.0,102.0
2020/11/03,Bonnie Doon,494,154.0,338.0,2.0
2020/12/13,Bonnie Doon,1724,543.0,1144.0,37.0
2020/12/22,Bonnie Doon,2003,440.0,1523.0,40.0
2020/11/21,Bonnie Doon,884,290.0,575.0,19.0
2021/04/10,Bonnie Doon,2970,144.0,2725.0,101.0
2020/09/13,Bonnie Doon,151,25.0,126.0,0.0
2021/01/09,Bonnie Doon,2372,290.0,2024.0,58.0
2021/03/08,Bonnie Doon,2694,42.0,2553.0,99.0
2021/03/25,Bonnie Doon,2802,83.0,2618.0,101.0
2020/10/06,Bonnie Doon,227,34.0,193.0,0.0
2021/02/04,Bonnie Doon,2644,105.0,2459.0,80.0
2021/01/31,Bonnie Doon,2635,139.0,2416.0,80.0
2020/09/23,Bonnie Doon,186,36.0,150.0,0.0
2020/09/02,Bonnie Doon,122,24.0,98.0,0.0
2021/02/10,Bonnie Doon,2656,68.0,2504.0,84.0
2020/12/02,Bonnie Doon,1236,395.0,813.0,28.0
2021/05/18,Bonnie Doon,3601,159.0,3338.0,104.0
2021/03/13,Bonnie Doon,2728,60.0,2568.0,100.0
2020/10/14,Bonnie Doon,275,62.0,213.0,0.0
2021/05/11,Bonnie Doon,3526,218.0,3204.0,104.0
2021/05/17,Bonnie Doon,3590,166.0,3320.0,104.0
2020/12/17,Bonnie Doon,1856,506.0,1311.0,39.0
2020/08/24,Bonnie Doon,101,23.0,78.0,0.0
2021/01/05,Bonnie Doon,2300,312.0,1936.0,52.0
2021/03/05,Bonnie Doon,2684,32.0,2553.0,99.0
2021/03/14,Bonnie Doon,2730,61.0,2568.0,101.0
2021/04/21,Bonnie Doon,3168,233.0,2833.0,102.0
2021/03/27,Bonnie Doon,2823,96.0,2626.0,101.0
2021/01/04,Bonnie Doon,2277,313.0,1914.0,50.0
2021/01/10,Bonnie Doon,2385,277.0,2048.0,60.0
2021/03/17,Bonnie Doon,2750,69.0,2581.0,100.0
2020/08/25,Bonnie Doon,104,25.0,79.0,0.0
2021/05/14,Bonnie Doon,3564,193.0,3267.0,104.0
2021/03/07,Bonnie Doon,2691,42.0,2550.0,99.0
2020/11/22,Bonnie Doon,913,302.0,592.0,19.0
2021/04/11,Bonnie Doon,2986,152.0,2733.0,101.0
2020/10/22,Bonnie Doon,341,84.0,256.0,1.0
2021/05/20,Bonnie Doon,3617,153.0,3360.0,104.0
2020/12/18,Bonnie Doon,1888,489.0,1360.0,39.0
2021/02/15,Bonnie Doon,2667,61.0,2513.0,93.0
2020/12/12,Bonnie Doon,1673,513.0,1123.0,37.0
2021/05/26,Bonnie Doon,3629,93.0,3430.0,106.0
2021/03/12,Bonnie Doon,2722,57.0,2565.0,100.0
2021/01/29,Bonnie Doon,2622,147.0,2395.0,80.0
2021/01/07,Bonnie Doon,2339,290.0,1995.0,54.0
2021/03/16,Bonnie Doon,2744,67.0,2576.0,101.0
2020/09/14,Bonnie Doon,152,23.0,129.0,0.0
2020/12/01,Bonnie Doon,1201,383.0,791.0,27.0
2020/10/05,Bonnie Doon,224,36.0,188.0,0.0
2020/08/27,Bonnie Doon,106,23.0,83.0,0.0
2021/03/10,Bonnie Doon,2706,53.0,2554.0,99.0
2021/02/13,Bonnie Doon,2664,67.0,2504.0,93.0
2020/11/27,Bonnie Doon,1065,337.0,703.0,25.0
2021/01/21,Bonnie Doon,2533,184.0,2275.0,74.0
2021/05/27,Bonnie Doon,3630,78.0,3446.0,106.0
2021/04/15,Bonnie Doon,3054,190.0,2762.0,102.0
2021/05/13,Bonnie Doon,3548,200.0,3244.0,104.0
2020/09/09,Bonnie Doon,141,20.0,121.0,0.0
2020/09/15,Bonnie Doon,155,26.0,129.0,0.0
2020/10/04,Bonnie Doon,223,40.0,183.0,0.0
2020/08/23,Bonnie Doon,98,25.0,73.0,0.0
2021/02/16,Bonnie Doon,2668,59.0,2514.0,95.0
2020/11/23,Bonnie Doon,947,313.0,609.0,25.0
2020/09/24,Bonnie Doon,189,37.0,152.0,0.0
2020/12/15,Bonnie Doon,1791,523.0,1229.0,39.0
2020/09/27,Bonnie Doon,197,37.0,160.0,0.0
2021/04/14,Bonnie Doon,3040,184.0,2754.0,102.0
2021/02/02,Bonnie Doon,2639,120.0,2439.0,80.0
2020/11/20,Bonnie Doon,841,261.0,561.0,19.0
2021/01/28,Bonnie Doon,2620,150.0,2390.0,80.0
2020/08/30,Bonnie Doon,114,22.0,92.0,0.0
2020/09/07,Bonnie Doon,136,23.0,113.0,0.0
2020/11/30,Bonnie Doon,1151,360.0,764.0,27.0
2021/04/18,Bonnie Doon,3110,219.0,2789.0,102.0
2020/12/16,Bonnie Doon,1838,527.0,1272.0,39.0
2021/03/11,Bonnie Doon,2711,57.0,2555.0,99.0
2021/05/12,Bonnie Doon,3536,207.0,3225.0,104.0
2021/02/17,Bonnie Doon,2667,59.0,2513.0,95.0
2021/04/13,Bonnie Doon,3014,171.0,2741.0,102.0
2021/02/03,Bonnie Doon,2641,110.0,2451.0,80.0
2021/02/11,Bonnie Doon,2660,70.0,2502.0,88.0
2021/03/26,Bonnie Doon,2814,90.0,2623.0,101.0
2020/12/27,Bonnie Doon,2106,369.0,1692.0,45.0
2020/09/03,Bonnie Doon,126,25.0,101.0,0.0
2020/11/29,Bonnie Doon,1116,343.0,747.0,26.0
2020/11/12,Bonnie Doon,656,211.0,434.0,11.0
2021/01/30,Bonnie Doon,2627,144.0,2403.0,80.0
2021/01/20,Bonnie Doon,2524,185.0,2265.0,74.0
2020/10/18,Bonnie Doon,310,78.0,232.0,0.0
2020/11/11,Bonnie Doon,633,200.0,422.0,11.0
2021/01/08,Bonnie Doon,2350,295.0,1998.0,57.0
2021/03/09,Bonnie Doon,2700,47.0,2554.0,99.0
2021/04/17,Bonnie Doon,3098,217.0,2779.0,102.0
2021/04/09,Bonnie Doon,2961,148.0,2712.0,101.0
2020/11/02,Bonnie Doon,465,132.0,331.0,2.0
2021/05/28,Bonnie Doon,3633,68.0,3459.0,106.0
2020/12/14,Bonnie Doon,1759,530.0,1191.0,38.0
2020/11/19,Bonnie Doon,804,246.0,539.0,19.0
2021/04/22,Bonnie Doon,3191,239.0,2850.0,102.0
2020/10/28,Bonnie Doon,397,103.0,293.0,1.0
2020/08/19,Bonnie Doon,91,21.0,70.0,0.0
2020/11/25,Bonnie Doon,989,317.0,647.0,25.0
2020/12/07,Bonnie Doon,1451,465.0,954.0,32.0
2021/03/21,Bonnie Doon,2775,73.0,2601.0,101.0
2021/03/28,Bonnie Doon,2833,101.0,2631.0,101.0
2021/01/26,Bonnie Doon,2599,158.0,2363.0,78.0
2020/09/01,Bonnie Doon,121,27.0,94.0,0.0
2021/05/03,Bonnie Doon,3404,258.0,3043.0,103.0
2020/12/29,Bonnie Doon,2165,352.0,1767.0,46.0
2020/09/20,Bonnie Doon,169,30.0,139.0,0.0
2021/02/26,Bonnie Doon,2660,22.0,2541.0,97.0
2020/12/20,Bonnie Doon,1937,472.0,1425.0,40.0
2021/03/31,Bonnie Doon,2845,95.0,2649.0,101.0
2021/02/07,Bonnie Doon,2649,86.0,2481.0,82.0
2020/10/25,Bonnie Doon,366,90.0,275.0,1.0
2021/05/08,Bonnie Doon,3484,236.0,3145.0,103.0
2020/12/04,Bonnie Doon,1320,416.0,875.0,29.0
2021/05/23,Bonnie Doon,3628,125.0,3399.0,104.0
2021/01/14,Bonnie Doon,2454,228.0,2158.0,68.0
2020/08/31,Bonnie Doon,119,25.0,94.0,0.0
2021/01/24,Bonnie Doon,2590,173.0,2339.0,78.0
2021/02/21,Bonnie Doon,2663,46.0,2521.0,96.0
2020/11/18,Bonnie Doon,779,239.0,521.0,19.0
2020/12/08,Bonnie Doon,1489,467.0,990.0,32.0
2021/02/01,Bonnie Doon,2636,131.0,2425.0,80.0
2021/02/27,Bonnie Doon,2663,25.0,2541.0,97.0
