date,location,cases_total,cases_active,cases_recovered,deaths
2021/05/28,SE,6710,271.0,6408.0,31.0
2021/02/15,SE,3038,124.0,2885.0,29.0
2021/02/22,SE,3079,107.0,2943.0,29.0
2020/09/24,SE,568,28.0,519.0,21.0
2020/11/12,SE,1049,213.0,815.0,21.0
2020/04/23,SE,229,91.0,122.0,16.0
2020/09/15,SE,546,23.0,502.0,21.0
2020/05/11,SE,307,55.0,235.0,17.0
2020/05/04,SE,277,78.0,182.0,17.0
2021/03/18,SE,3327,141.0,3157.0,29.0
2020/04/29,SE,267,96.0,154.0,17.0
2020/10/01,SE,581,27.0,533.0,21.0
2020/04/03,SE,103,,,
2021/01/19,SE,2723,264.0,2429.0,30.0
2020/06/17,SE,367,16.0,333.0,18.0
2020/06/22,SE,373,19.0,336.0,18.0
2021/05/23,SE,6633,438.0,6164.0,31.0
2020/12/11,SE,1877,381.0,1474.0,22.0
2020/08/16,SE,489,16.0,452.0,21.0
2021/05/15,SE,6465,900.0,5534.0,31.0
2020/08/09,SE,477,18.0,438.0,21.0
2020/10/14,SE,619,32.0,566.0,21.0
2020/05/15,SE,313,51.0,245.0,17.0
2021/05/03,SE,5651,1014.0,4606.0,31.0
2020/04/18,SE,192,71.0,105.0,16.0
2020/08/30,SE,512,22.0,469.0,21.0
2021/05/21,SE,6609,558.0,6020.0,31.0
2021/05/12,SE,6357,1077.0,5249.0,31.0
2021/03/08,SE,3205,123.0,3053.0,29.0
2020/11/23,SE,1330,314.0,995.0,21.0
2020/09/14,SE,546,25.0,500.0,21.0
2021/01/24,SE,2819,221.0,2568.0,30.0
2020/05/01,SE,268,87.0,164.0,17.0
2020/08/25,SE,505,18.0,466.0,21.0
2020/04/19,SE,196,71.0,109.0,16.0
2021/03/20,SE,3358,166.0,3163.0,29.0
2020/05/24,SE,341,46.0,278.0,17.0
2021/04/17,SE,4439,661.0,3746.0,32.0
2021/05/27,SE,6692,278.0,6383.0,31.0
2021/01/09,SE,2523,290.0,2206.0,27.0
2020/12/08,SE,1805,412.0,1371.0,22.0
2020/06/10,SE,354,5.0,331.0,18.0
2021/02/08,SE,2978,140.0,2809.0,29.0
2020/12/14,SE,1983,384.0,1577.0,22.0
2021/01/14,SE,2647,298.0,2321.0,28.0
2020/12/09,SE,1834,409.0,1403.0,22.0
2020/08/31,SE,513,21.0,471.0,21.0
2020/04/25,SE,248,96.0,136.0,16.0
2020/08/18,SE,492,19.0,452.0,21.0
2020/07/23,SE,444,52.0,371.0,21.0
2021/02/28,SE,3153,130.0,2994.0,29.0
2020/06/08,SE,353,4.0,331.0,18.0
2020/05/17,SE,325,58.0,250.0,17.0
2020/07/09,SE,391,8.0,362.0,21.0
2021/04/13,SE,4182,547.0,3603.0,32.0
2021/02/09,SE,2987,137.0,2821.0,29.0
2021/03/22,SE,3414,203.0,3182.0,29.0
2020/08/03,SE,473,34.0,418.0,21.0
2020/07/08,SE,390,8.0,361.0,21.0
2020/06/25,SE,373,14.0,341.0,18.0
2020/10/07,SE,595,25.0,549.0,21.0
2021/02/21,SE,3074,113.0,2932.0,29.0
2020/09/27,SE,572,30.0,521.0,21.0
2021/03/03,SE,3172,124.0,3019.0,29.0
2020/09/10,SE,528,17.0,490.0,21.0
2020/10/13,SE,616,35.0,560.0,21.0
2021/04/06,SE,3880,419.0,3430.0,31.0
2021/05/04,SE,5779,1072.0,4676.0,31.0
2020/12/12,SE,1913,392.0,1499.0,22.0
2020/10/19,SE,649,55.0,573.0,21.0
2020/06/09,SE,353,4.0,331.0,18.0
2020/05/16,SE,321,56.0,248.0,17.0
2020/05/31,SE,344,26.0,301.0,17.0
2021/02/05,SE,2954,170.0,2754.0,30.0
2021/04/21,SE,4720,767.0,3921.0,32.0
2021/04/09,SE,4015,485.0,3498.0,32.0
2020/09/03,SE,518,18.0,479.0,21.0
2021/02/06,SE,2968,167.0,2771.0,30.0
2021/01/08,SE,2498,296.0,2174.0,28.0
2021/04/26,SE,5031,877.0,4123.0,31.0
2020/11/15,SE,1153,286.0,846.0,21.0
2020/12/13,SE,1951,388.0,1541.0,22.0
2020/11/20,SE,1255,301.0,933.0,21.0
2021/02/16,SE,3051,129.0,2893.0,29.0
2021/03/04,SE,3186,133.0,3024.0,29.0
2020/11/11,SE,1026,217.0,788.0,21.0
2020/08/19,SE,492,17.0,454.0,21.0
2021/03/02,SE,3162,119.0,3014.0,29.0
2020/10/18,SE,642,50.0,571.0,21.0
2020/09/22,SE,558,26.0,511.0,21.0
2021/02/07,SE,2972,154.0,2789.0,29.0
2021/01/10,SE,2548,291.0,2230.0,27.0
2020/09/30,SE,579,27.0,531.0,21.0
2020/06/26,SE,375,12.0,345.0,18.0
2020/08/17,SE,488,16.0,451.0,21.0
2020/12/10,SE,1856,391.0,1443.0,22.0
2021/02/20,SE,3069,109.0,2931.0,29.0
2021/03/09,SE,3215,120.0,3066.0,29.0
2020/07/13,SE,398,11.0,366.0,21.0
2020/07/12,SE,397,12.0,364.0,21.0
2020/03/22,SE,16,,,
2021/01/22,SE,2766,229.0,2507.0,30.0
2020/03/24,SE,19,,,
2020/12/15,SE,2003,370.0,1611.0,22.0
2021/03/28,SE,3563,295.0,3239.0,29.0
2020/10/29,SE,805,163.0,621.0,21.0
2021/03/07,SE,3196,122.0,3045.0,29.0
2020/10/25,SE,719,100.0,598.0,21.0
2020/11/29,SE,1508,345.0,1142.0,21.0
2021/03/27,SE,3539,278.0,3232.0,29.0
2020/07/21,SE,436,45.0,370.0,21.0
2021/03/30,SE,3611,326.0,3256.0,29.0
2020/12/07,SE,1780,413.0,1345.0,22.0
2021/03/21,SE,3384,181.0,3174.0,29.0
2021/02/04,SE,2948,171.0,2747.0,30.0
2021/04/28,SE,5203,914.0,4258.0,31.0
2020/03/20,SE,11,,,
2021/05/14,SE,6437,951.0,5455.0,31.0
2021/01/23,SE,2772,209.0,2533.0,30.0
2020/08/04,SE,473,30.0,422.0,21.0
2020/06/19,SE,370,17.0,335.0,18.0
2020/07/22,SE,442,50.0,371.0,21.0
2020/09/16,SE,549,24.0,504.0,21.0
2020/05/09,SE,295,51.0,227.0,17.0
2020/06/03,SE,346,12.0,317.0,17.0
2020/07/02,SW,734,9.0,715.0,10.0
2020/11/20,SW,1425,247.0,1167.0,11.0
2020/03/27,SW,28,,,
2020/09/03,SW,833,22.0,801.0,10.0
2020/10/19,SW,947,43.0,893.0,11.0
2020/05/23,SW,685,54.0,621.0,10.0
2021/01/09,SW,2889,410.0,2445.0,34.0
2020/10/04,SW,899,24.0,864.0,11.0
2021/01/04,SW,2686,341.0,2317.0,28.0
2020/07/09,SW,739,11.0,719.0,9.0
2020/07/28,SW,779,35.0,734.0,10.0
2021/02/26,SW,3516,77.0,3383.0,56.0
2020/11/29,SW,1638,283.0,1344.0,11.0
2020/10/08,SW,905,21.0,873.0,11.0
2020/08/09,SW,788,13.0,765.0,10.0
2021/04/08,SW,4186,365.0,3763.0,58.0
2020/11/03,SW,1110,152.0,947.0,11.0
2020/09/13,SW,859,30.0,819.0,10.0
2020/06/05,SW,698,15.0,673.0,10.0
2020/10/25,SW,990,77.0,902.0,11.0
2020/10/22,SW,966,58.0,897.0,11.0
2021/02/24,SW,3500,64.0,3380.0,56.0
2021/04/28,SW,5039,618.0,4362.0,59.0
2020/08/20,SW,809,20.0,779.0,10.0
2020/05/19,SW,682,66.0,606.0,10.0
2021/01/11,SW,2938,407.0,2496.0,35.0
2021/03/08,SW,3579,84.0,3437.0,58.0
2020/03/26,SW,26,,,
2020/05/14,SW,669,78.0,581.0,10.0
2020/09/24,SW,880,21.0,849.0,10.0
2020/06/04,SW,697,14.0,673.0,10.0
2021/04/18,SW,4578,513.0,4007.0,58.0
2020/06/28,SW,734,10.0,714.0,10.0
2020/06/03,SW,692,12.0,670.0,10.0
2021/05/25,SW,6258,322.0,5872.0,64.0
2021/02/11,SW,3443,156.0,3232.0,55.0
2020/07/20,SW,757,23.0,724.0,10.0
2020/05/03,SW,631,287.0,337.0,7.0
2021/02/06,SW,3405,186.0,3166.0,53.0
2021/02/20,SW,3472,75.0,3342.0,55.0
2021/05/26,SW,6267,274.0,5929.0,64.0
2021/05/28,SW,6292,227.0,6001.0,64.0
2020/04/23,SW,492,409.0,79.0,4.0
2021/05/29,SW,6304,218.0,6021.0,65.0
2021/03/26,SW,3835,203.0,3574.0,58.0
2020/08/18,SW,808,21.0,777.0,10.0
2021/04/21,SW,4714,548.0,4107.0,59.0
2020/05/04,SW,638,250.0,380.0,8.0
2020/09/20,SW,866,15.0,841.0,10.0
2020/12/04,SW,1819,353.0,1455.0,11.0
2021/01/31,SW,3334,241.0,3043.0,50.0
2020/06/22,SW,728,11.0,707.0,10.0
2021/04/14,SW,4412,457.0,3897.0,58.0
2020/12/21,SW,2348,410.0,1922.0,16.0
2020/06/15,SW,726,17.0,699.0,10.0
2021/03/04,SW,3552,86.0,3408.0,58.0
2021/01/27,SW,3287,271.0,2966.0,50.0
2021/05/23,SW,6230,379.0,5788.0,63.0
2020/04/11,SW,104,60.0,41.0,3.0
2020/05/09,SW,651,108.0,533.0,10.0
2020/06/20,SW,726,10.0,706.0,10.0
2020/09/21,SW,872,22.0,840.0,10.0
2021/03/13,SW,3635,110.0,3467.0,58.0
2020/12/03,SW,1774,326.0,1437.0,11.0
2021/04/27,SW,4984,601.0,4324.0,59.0
2021/03/12,SW,3627,105.0,3464.0,58.0
2021/04/06,SW,4110,331.0,3721.0,58.0
2020/12/29,SW,2534,367.0,2146.0,21.0
2020/05/28,SW,691,37.0,644.0,10.0
2021/04/26,SW,4928,590.0,4279.0,59.0
2020/12/28,SW,2507,397.0,2090.0,20.0
2020/07/27,SW,776,33.0,733.0,10.0
2020/09/01,SW,832,24.0,798.0,10.0
2021/03/21,SW,3741,168.0,3515.0,58.0
2021/01/16,SW,3049,399.0,2609.0,41.0
2020/09/08,SW,849,31.0,808.0,10.0
2021/05/14,SW,6049,823.0,5164.0,62.0
2020/05/07,SW,643,132.0,502.0,9.0
2021/01/18,SW,3081,347.0,2688.0,46.0
2020/10/29,SW,1055,115.0,929.0,11.0
2020/06/17,SW,725,10.0,705.0,10.0
2020/04/20,SW,365,298.0,63.0,4.0
2020/05/16,SW,673,70.0,593.0,10.0
2020/08/23,SW,812,21.0,781.0,10.0
2020/06/14,SW,723,16.0,697.0,10.0
2020/12/11,SW,2026,388.0,1626.0,12.0
2020/06/18,SW,725,9.0,706.0,10.0
2021/02/18,SW,3468,102.0,3311.0,55.0
2020/11/23,SW,1484,265.0,1208.0,11.0
2021/01/28,SW,3301,267.0,2984.0,50.0
2020/05/20,SW,681,63.0,608.0,10.0
2021/04/11,SW,4281,403.0,3820.0,58.0
2020/12/10,SW,1995,394.0,1589.0,12.0
2021/02/16,SW,3466,127.0,3284.0,55.0
2020/06/29,SW,732,8.0,714.0,10.0
2021/01/23,SW,3199,306.0,2845.0,48.0
2020/10/06,SW,903,21.0,871.0,11.0
2020/06/21,SW,727,11.0,706.0,10.0
2021/01/10,SW,2915,408.0,2473.0,34.0
2020/07/29,SW,777,32.0,735.0,10.0
2020/07/12,SW,741,9.0,723.0,9.0
2020/12/02,SW,1743,318.0,1414.0,11.0
2020/09/09,SW,851,25.0,816.0,10.0
2021/01/12,SW,2975,406.0,2532.0,37.0
2021/02/07,SW,3412,174.0,3185.0,53.0
2020/03/24,SW,16,,,
2021/02/13,SW,3454,146.0,3253.0,55.0
2021/05/03,SW,5373,739.0,4573.0,61.0
2021/05/07,SW,5711,883.0,4767.0,61.0
2021/03/02,SW,3538,77.0,3403.0,58.0
2020/08/12,SW,796,17.0,769.0,10.0
2021/01/19,SW,3100,325.0,2728.0,47.0
2021/05/01,SW,5229,669.0,4499.0,61.0
2020/09/15,SW,862,30.0,822.0,10.0
2020/05/24,SW,688,50.0,628.0,10.0
2020/08/11,SW,791,15.0,766.0,10.0
2020/05/31,SW,691,31.0,650.0,10.0
2020/11/08,SW,1194,191.0,992.0,11.0
2021/05/22,SW,6218,415.0,5740.0,63.0
2021/02/12,SW,3445,145.0,3245.0,55.0
2021/05/18,SW,6154,607.0,5484.0,63.0
2020/06/09,SW,717,11.0,696.0,10.0
2020/05/06,SW,642,162.0,471.0,9.0
2020/06/25,SW,730,9.0,711.0,10.0
2021/01/30,SW,3328,247.0,3031.0,50.0
2020/06/13,SW,722,15.0,697.0,10.0
2020/12/12,SW,2058,389.0,1656.0,13.0
2020/10/21,SW,963,58.0,894.0,11.0
2021/03/20,SW,3731,168.0,3505.0,58.0
2020/12/22,SW,2383,411.0,1956.0,16.0
2020/06/23,SW,728,10.0,708.0,10.0
2021/02/21,SW,3476,70.0,3351.0,55.0
2021/02/28,SW,3524,70.0,3398.0,56.0
2020/09/10,SW,851,22.0,819.0,10.0
2021/02/08,SW,3424,175.0,3195.0,54.0
2021/01/03,SW,2666,355.0,2286.0,25.0
2021/03/11,SW,3610,93.0,3459.0,58.0
2020/12/09,SW,1967,405.0,1551.0,11.0
2021/05/06,SW,5645,849.0,4735.0,61.0
2020/08/31,SW,832,24.0,798.0,10.0
2021/01/21,SW,3152,316.0,2789.0,47.0
2020/07/19,SW,756,22.0,724.0,10.0
2020/09/07,SW,848,33.0,805.0,10.0
2020/10/15,SW,922,27.0,884.0,11.0
2021/02/25,SW,3507,69.0,3382.0,56.0
2021/03/01,SW,3530,71.0,3402.0,57.0
2020/04/12,SW,114,66.0,44.0,4.0
2020/07/01,SW,732,9.0,713.0,10.0
2020/08/24,SW,812,16.0,786.0,10.0
2021/05/12,SW,5950,853.0,5035.0,62.0
2020/09/29,SW,893,29.0,854.0,10.0
2020/11/18,SW,1381,233.0,1137.0,11.0
2020/12/27,SW,2491,404.0,2067.0,20.0
2020/11/25,SW,1515,261.0,1243.0,11.0
2021/03/31,SW,3929,220.0,3651.0,58.0
2020/11/12,SW,1247,177.0,1059.0,11.0
2020/03/29,SW,37,,,
2020/05/01,SW,621,350.0,265.0,6.0
2021/03/28,SW,3877,224.0,3595.0,58.0
2021/04/15,SW,4439,444.0,3937.0,58.0
2021/04/04,SW,4061,311.0,3692.0,58.0
2020/11/17,SW,1364,233.0,1120.0,11.0
2021/05/13,SW,6010,848.0,5100.0,62.0
2020/11/19,SW,1403,236.0,1156.0,11.0
2021/01/29,SW,3313,256.0,3007.0,50.0
2020/03/22,SW,14,,,
2021/03/25,SW,3810,189.0,3563.0,58.0
2020/08/06,SW,785,15.0,760.0,10.0
2021/01/07,SW,2820,400.0,2390.0,30.0
2020/05/25,SW,690,47.0,633.0,10.0
2021/01/26,SW,3273,267.0,2956.0,50.0
2021/02/02,SW,3346,209.0,3087.0,50.0
2020/05/18,SW,678,63.0,605.0,10.0
2020/03/31,SW,43,,,
2020/06/06,SW,698,12.0,676.0,10.0
2021/01/22,SW,3178,319.0,2811.0,48.0
2021/04/13,SW,4360,441.0,3861.0,58.0
2020/10/28,SW,1030,101.0,918.0,11.0
2021/05/05,SW,5577,818.0,4698.0,61.0
2020/12/06,SW,1883,381.0,1491.0,11.0
2021/02/27,SW,3522,73.0,3393.0,56.0
2020/05/30,SW,690,34.0,646.0,10.0
2020/05/27,SW,691,37.0,644.0,10.0
2020/08/30,SW,832,25.0,797.0,10.0
2020/07/06,SW,734,9.0,716.0,9.0
2021/02/22,SW,3479,65.0,3359.0,55.0
2020/09/23,SW,878,24.0,844.0,10.0
2021/02/23,SW,3494,66.0,3372.0,56.0
2021/01/06,SW,2782,382.0,2370.0,30.0
2020/10/01,SW,896,28.0,857.0,11.0
2021/05/21,SW,6208,458.0,5687.0,63.0
2020/11/27,SW,1560,252.0,1297.0,11.0
2021/04/22,SW,4771,576.0,4136.0,59.0
2021/01/25,SW,3265,275.0,2940.0,50.0
2021/02/09,SW,3428,166.0,3208.0,54.0
2020/10/14,SW,917,24.0,882.0,11.0
2021/03/03,SW,3546,81.0,3407.0,58.0
2021/03/16,SW,3677,135.0,3484.0,58.0
2020/09/28,SW,887,24.0,853.0,10.0
2021/04/17,SW,4525,482.0,3985.0,58.0
2020/12/14,SW,2112,384.0,1714.0,14.0
2020/07/23,SW,767,27.0,730.0,10.0
2020/11/09,SW,1204,192.0,1001.0,11.0
2020/09/30,SW,896,30.0,856.0,10.0
2021/02/17,SW,3466,107.0,3304.0,55.0
2020/06/27,SW,730,7.0,713.0,10.0
2020/05/17,SW,675,65.0,600.0,10.0
2020/09/02,SW,832,23.0,799.0,10.0
2021/05/30,SW,6315,207.0,6043.0,65.0
2020/06/02,SW,693,16.0,667.0,10.0
2020/04/19,SW,355,288.0,63.0,4.0
2020/05/11,SW,655,90.0,555.0,10.0
2020/10/05,SW,901,20.0,870.0,11.0
2020/10/13,SW,913,20.0,882.0,11.0
2020/12/18,SW,2275,420.0,1840.0,15.0
2020/05/26,SW,691,41.0,640.0,10.0
2020/04/24,SW,525,439.0,82.0,4.0
2020/06/16,SW,725,16.0,699.0,10.0
2020/08/03,SW,782,19.0,753.0,10.0
2020/07/08,SW,736,9.0,718.0,9.0
2021/02/14,SW,3456,143.0,3258.0,55.0
2021/03/22,SW,3751,164.0,3529.0,58.0
2020/04/22,SW,435,358.0,73.0,4.0
2021/03/24,SW,3789,181.0,3550.0,58.0
2020/11/30,SW,1670,298.0,1361.0,11.0
2021/02/19,SW,3472,93.0,3324.0,55.0
2020/08/19,SW,809,21.0,778.0,10.0
2021/05/09,SW,5820,896.0,4862.0,62.0
2020/06/24,SW,728,9.0,709.0,10.0
2021/03/27,SW,3861,220.0,3583.0,58.0
2020/04/13,SW,129,79.0,46.0,4.0
2021/03/07,SW,3574,95.0,3421.0,58.0
2020/03/20,SW,9,,,
2021/01/17,SW,3067,381.0,2641.0,45.0
2021/03/09,SW,3589,87.0,3444.0,58.0
2020/12/16,SW,2193,390.0,1789.0,14.0
2020/11/24,SW,1507,270.0,1226.0,11.0
2021/02/03,SW,3365,208.0,3106.0,51.0
2020/10/20,SW,957,52.0,894.0,11.0
2020/04/18,SW,294,228.0,62.0,4.0
2020/11/11,SW,1232,182.0,1039.0,11.0
2020/10/26,SW,1008,89.0,908.0,11.0
2020/07/22,SW,765,25.0,730.0,10.0
2020/06/11,SW,720,13.0,697.0,10.0
2021/05/02,SW,5305,710.0,4534.0,61.0
2020/07/15,SW,746,13.0,724.0,9.0
2020/07/07,SW,734,9.0,716.0,9.0
2020/12/07,SW,1917,403.0,1503.0,11.0
2021/03/17,SW,3692,144.0,3490.0,58.0
2021/02/10,SW,3440,170.0,3216.0,54.0
2021/04/09,SW,4215,370.0,3787.0,58.0
2020/11/26,SW,1537,254.0,1272.0,11.0
2020/12/15,SW,2136,378.0,1744.0,14.0
2020/05/15,SW,673,73.0,590.0,10.0
2020/11/22,SW,1464,257.0,1196.0,11.0
2020/08/16,SW,809,24.0,775.0,10.0
2021/05/20,SW,6191,509.0,5619.0,63.0
2020/04/26,SW,568,454.0,110.0,4.0
2021/05/24,SW,6243,353.0,5827.0,63.0
2021/05/10,SW,5866,892.0,4912.0,62.0
2020/11/21,SW,1441,246.0,1184.0,11.0
2020/12/17,SW,2237,406.0,1817.0,14.0
2021/02/04,SW,3381,192.0,3138.0,51.0
2020/06/26,SW,730,8.0,712.0,10.0
2021/05/11,SW,5910,879.0,4969.0,62.0
2020/07/21,SW,765,27.0,728.0,10.0
2020/11/02,SW,1095,140.0,944.0,11.0
2021/04/24,SW,4825,559.0,4207.0,59.0
2020/09/16,SW,862,25.0,827.0,10.0
2021/01/20,SW,3118,310.0,2761.0,47.0
2020/08/13,SW,801,20.0,771.0,10.0
2020/05/10,SW,653,96.0,547.0,10.0
2020/05/02,SW,629,305.0,317.0,7.0
2020/04/09,SW,85,55.0,27.0,3.0
2021/05/15,SW,6091,798.0,5230.0,63.0
2020/10/18,SW,944,42.0,891.0,11.0
2021/01/15,SW,3028,420.0,2569.0,39.0
2021/03/30,SW,3900,211.0,3631.0,58.0
2020/07/26,SW,774,32.0,732.0,10.0
2021/05/17,SW,6135,682.0,5390.0,63.0
2021/01/08,SW,2857,421.0,2402.0,34.0
2020/10/12,SW,912,19.0,882.0,11.0
2020/08/26,SW,819,17.0,792.0,10.0
2020/11/28,SW,1591,259.0,1321.0,11.0
2020/07/13,SW,742,10.0,723.0,9.0
2021/01/14,SW,3007,406.0,2564.0,37.0
2020/11/16,SW,1357,249.0,1097.0,11.0
2020/06/08,SW,717,11.0,696.0,10.0
2020/04/14,SW,157,106.0,47.0,4.0
2020/12/01,SW,1706,312.0,1383.0,11.0
2021/01/24,SW,3251,295.0,2906.0,50.0
2020/06/12,SW,721,14.0,697.0,10.0
2020/09/17,SW,862,22.0,830.0,10.0
2020/07/05,SW,733,9.0,715.0,9.0
2021/03/18,SW,3713,159.0,3496.0,58.0
2021/04/10,SW,4251,388.0,3805.0,58.0
2020/08/10,SW,788,11.0,767.0,10.0
2020/04/28,SW,592,437.0,151.0,4.0
2021/01/05,SW,2728,360.0,2338.0,30.0
2020/10/07,SW,903,20.0,872.0,11.0
2020/05/22,SW,683,55.0,618.0,10.0
2021/02/01,SW,3340,226.0,3064.0,50.0
2020/08/27,SW,824,21.0,793.0,10.0
2020/04/03,SW,62,,,
2020/12/08,SW,1949,406.0,1532.0,11.0
2020/11/15,SW,1332,236.0,1085.0,11.0
2021/01/13,SW,2996,402.0,2557.0,37.0
2021/03/14,SW,3645,117.0,3470.0,58.0
2020/08/05,SW,784,17.0,757.0,10.0
2021/05/16,SW,6091,798.0,5230.0,63.0
2021/05/19,SW,6171,548.0,5560.0,63.0
2020/04/17,SW,262,197.0,61.0,4.0
2020/05/21,SW,681,57.0,614.0,10.0
2021/05/08,SW,5763,878.0,4823.0,62.0
2020/08/25,SW,815,13.0,792.0,10.0
2020/12/13,SW,2085,388.0,1683.0,14.0
2021/02/05,SW,3388,179.0,3156.0,53.0
2021/04/19,SW,4612,524.0,4030.0,58.0
2021/05/27,SW,6285,254.0,5967.0,64.0
2020/05/12,SW,661,89.0,562.0,10.0
2020/08/04,SW,783,17.0,756.0,10.0
2021/02/15,SW,3463,136.0,3272.0,55.0
2020/04/25,SW,544,446.0,94.0,4.0
2020/12/19,SW,2301,418.0,1868.0,15.0
2020/07/16,SW,747,13.0,724.0,10.0
2020/10/27,SW,1017,96.0,910.0,11.0
2020/04/29,SW,602,411.0,187.0,4.0
2020/06/01,SW,691,14.0,667.0,10.0
2020/09/27,SW,885,22.0,853.0,10.0
2020/08/17,SW,808,22.0,776.0,10.0
2020/06/19,SW,726,10.0,706.0,10.0
2020/05/29,SW,691,36.0,645.0,10.0
2020/06/10,SW,717,11.0,696.0,10.0
2020/09/22,SW,875,23.0,842.0,10.0
2021/03/05,SW,3559,85.0,3416.0,58.0
2021/03/10,SW,3600,92.0,3450.0,58.0
2020/12/05,SW,1859,375.0,1473.0,11.0
2020/09/14,SW,860,29.0,821.0,10.0
2020/07/30,SW,780,33.0,737.0,10.0
2021/05/04,SW,5470,773.0,4636.0,61.0
2020/12/20,SW,2327,415.0,1897.0,15.0
2021/01/05,Upper NE,7771,878.0,6854.0,39.0
2020/06/28,Upper NE,724,53.0,666.0,5.0
2020/03/27,Upper NE,42,,,
2020/10/05,Upper NE,1393,138.0,1249.0,6.0
2020/09/22,Upper NE,1237,103.0,1129.0,5.0
2020/04/13,Upper NE,114,61.0,50.0,3.0
2020/05/02,Upper NE,413,264.0,144.0,5.0
2021/01/10,Upper NE,8116,884.0,7178.0,54.0
2020/05/21,Upper NE,570,104.0,460.0,6.0
2021/03/09,Upper NE,9563,249.0,9245.0,69.0
2020/05/27,Upper NE,585,65.0,514.0,6.0
2021/02/16,Upper NE,9192,315.0,8811.0,66.0
2020/08/17,Upper NE,921,39.0,877.0,5.0
2020/09/09,Upper NE,1121,108.0,1008.0,5.0
2021/02/28,Upper NE,9387,250.0,9069.0,68.0
2021/04/17,Upper NE,11142,753.0,10319.0,70.0
2020/10/06,Upper NE,1395,124.0,1265.0,6.0
2020/04/14,Upper NE,121,67.0,51.0,3.0
2021/05/08,Upper NE,12790,1123.0,11593.0,74.0
2020/10/25,Upper NE,1959,410.0,1542.0,7.0
2020/08/09,Upper NE,901,53.0,843.0,5.0
2020/10/15,Upper NE,1581,197.0,1378.0,6.0
2020/09/23,Upper NE,1246,104.0,1137.0,5.0
2021/01/24,Upper NE,8604,492.0,8049.0,63.0
2021/01/25,Upper NE,8626,465.0,8098.0,63.0
2020/04/25,Upper NE,294,196.0,94.0,4.0
2020/11/30,Upper NE,4331,1282.0,3034.0,15.0
2020/06/04,Upper NE,621,51.0,564.0,6.0
2021/01/28,Upper NE,8716,430.0,8222.0,64.0
2021/05/14,Upper NE,13317,1182.0,12061.0,74.0
2020/11/23,Upper NE,3540,874.0,2651.0,15.0
2021/04/09,Upper NE,10659,575.0,10014.0,70.0
2021/02/14,Upper NE,9161,366.0,8729.0,66.0
2021/01/07,Upper NE,7909,892.0,6977.0,40.0
2021/01/23,Upper NE,8583,513.0,8009.0,61.0
2020/04/29,Upper NE,367,250.0,112.0,5.0
2020/04/12,Upper NE,113,61.0,49.0,3.0
2021/01/18,Upper NE,8429,683.0,7686.0,60.0
2021/05/09,Upper NE,12883,1157.0,11652.0,74.0
2021/02/17,Upper NE,9205,292.0,8847.0,66.0
2021/03/27,Upper NE,10097,431.0,9596.0,70.0
2021/01/04,Upper NE,7719,859.0,6823.0,37.0
2020/06/29,Upper NE,726,51.0,671.0,4.0
2021/03/28,Upper NE,10117,433.0,9614.0,70.0
2020/10/27,Upper NE,2034,424.0,1603.0,7.0
2020/05/10,Upper NE,515,197.0,312.0,6.0
2020/08/19,Upper NE,933,43.0,885.0,5.0
2020/07/21,Upper NE,818,69.0,744.0,5.0
2020/07/22,Upper NE,818,65.0,748.0,5.0
2020/11/02,Upper NE,2283,488.0,1786.0,9.0
2020/08/23,Upper NE,958,56.0,897.0,5.0
2021/01/12,Upper NE,8208,844.0,7308.0,56.0
2021/05/29,Upper NE,13929,527.0,13325.0,77.0
2021/04/21,Upper NE,11427,834.0,10523.0,70.0
2020/09/27,Upper NE,1294,119.0,1170.0,5.0
2020/10/14,Upper NE,1552,193.0,1353.0,6.0
2020/07/27,Upper NE,846,66.0,775.0,5.0
2020/10/29,Upper NE,2107,425.0,1673.0,9.0
2020/11/29,Upper NE,4242,1261.0,2966.0,15.0
2021/02/27,Upper NE,9375,256.0,9051.0,68.0
2020/07/30,Upper NE,860,63.0,792.0,5.0
2021/04/08,Upper NE,10602,550.0,9982.0,70.0
2020/06/27,Upper NE,706,35.0,666.0,5.0
2021/02/15,Upper NE,9180,343.0,8771.0,66.0
2020/05/23,Upper NE,573,81.0,486.0,6.0
2020/07/26,Upper NE,846,74.0,767.0,5.0
2020/05/11,Upper NE,523,190.0,327.0,6.0
2021/03/11,Upper NE,9593,239.0,9285.0,69.0
2020/03/26,Upper NE,35,,,
2021/01/06,Upper NE,7838,886.0,6913.0,39.0
2021/03/07,Upper NE,9538,251.0,9218.0,69.0
2021/01/03,Upper NE,7657,877.0,6743.0,37.0
2021/03/08,Upper NE,9544,244.0,9231.0,69.0
2021/04/22,Upper NE,11491,830.0,10591.0,70.0
2021/05/15,Upper NE,13384,1167.0,12143.0,74.0
2020/09/02,Upper NE,1066,128.0,933.0,5.0
2020/06/15,Upper NE,667,38.0,624.0,5.0
2020/05/22,Upper NE,572,95.0,471.0,6.0
2020/10/08,Upper NE,1423,130.0,1287.0,6.0
2020/05/12,Upper NE,529,184.0,339.0,6.0
2020/06/16,Upper NE,667,38.0,624.0,5.0
2020/08/12,Upper NE,904,41.0,858.0,5.0
2021/03/10,Upper NE,9574,249.0,9256.0,69.0
2020/07/20,Upper NE,812,64.0,743.0,5.0
2020/06/18,Upper NE,679,46.0,628.0,5.0
2021/03/03,Upper NE,9464,286.0,9109.0,69.0
